country_code,state_province,city,latitude,longitude,station_count,port_count,fast_station_count,fast_port_count,fast_station_share,fast_port_share,max_power_kw,median_power_kw,dc_fast_station_count,dc_ultra_station_count,has_fast_dc,has_ultra_dc,is_fast_dominant,dev_stage,log_station_count
CA,BC,Brentwood Bay,48.5766785,-123.4483255,2,2,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.4771212547196624
DE,Hessen,Kassel,51.312469642857145,9.474516357142855,14,48,2,10,0.14285714285714285,0.20833333333333337,50,22,2,0,1,0,FALSE,Early,1.1760912590556811
DE,Dermbach,Stadtlengsfeld,50.789923,10.115379,1,6,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.3010299956639812
PT,Beja,Barrancos,38.134212,-6.980081,1,2,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
CH,UNKNOWN,Urtenen-Schönbühl,47.01684,7.4925,1,4,0,0,0,0,11,11,0,0,0,0,FALSE,Early,0.3010299956639812
GB,West Sussex,Ferring,50.818059,-0.458707,1,2,0,0,0,0,7,7,0,0,0,0,FALSE,Early,0.3010299956639812
TR,UNKNOWN,Kemer,36.60251,30.56597,1,1,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
US,Florida,Fort Myers Beach,26.454477,-81.95519,1,2,0,0,0,0,14,14,0,0,0,0,FALSE,Early,0.3010299956639812
US,MA,Rowley,42.71609675,-70.89323275,4,4,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.6989700043360189
GB,Scotland,Onich,56.721101,-5.229228,1,2,0,0,0,0,7.3,7.3,0,0,0,0,FALSE,Early,0.3010299956639812
DE,UNKNOWN,Bernried am Starnberger See,47.869187,11.29163,1,2,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
US,NJ,Union,40.68345423076923,-74.25918053846154,13,24,2,13,0.15384615384615383,0.5416666666666666,250,3.7,2,1,1,1,FALSE,Early,1.146128035678238
US,NY,Durham,42.395904,-74.152723,1,1,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.3010299956639812
GB,Ashford,A20 Maidstone Road,51.187698,0.8135,1,2,0,0,0,0,7,7,0,0,0,0,FALSE,Early,0.3010299956639812
SE,VÄSTRA GÖTALAND,BENGTSFORS,59.030906,12.2282142,5,12,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.7781512503836436
DE,UNKNOWN,Rottenacker,48.232365,9.684014,1,1,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
DE,Verwaltungsgemeinschaft Pfalzgrafenweiler,Herzogsweiler,48.509157,8.532562,1,2,0,0,0,0,11,11,0,0,0,0,FALSE,Early,0.3010299956639812
DE,Stadtroda,Quirla,50.865723,11.770681,1,13,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
IT,MI,Rho,45.5178865,9.039308,4,6,1,2,0.25,0.3333333333333333,50,22,1,0,1,0,FALSE,Early,0.6989700043360189
DE,UNKNOWN,Hagnau,47.67653,9.326838,1,2,0,0,0,0,11,11,0,0,0,0,FALSE,Early,0.3010299956639812
US,Indiana,Indianapolis,39.8109702,-86.17587660000001,5,24,0,0,0,0,16,16,0,0,0,0,FALSE,Early,0.7781512503836436
CA,QC,Labelle,46.276561,-74.733489,4,4,1,1,0.25,0.25,50,6.62,1,0,1,0,FALSE,Early,0.6989700043360189
IT,UNKNOWN,Genga (AN),43.40758,12.930527,1,1,0,0,0,0,3,3,0,0,0,0,FALSE,Early,0.3010299956639812
US,MT,Virginia City,45.29325,-111.9466,1,1,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.3010299956639812
LK,Eastern Province,Batticaloa,7.720057,81.710127,1,1,0,0,0,0,6.6,6.6,0,0,0,0,FALSE,Early,0.3010299956639812
DE,UNKNOWN,Assamstadt,49.42653,9.68774,1,1,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
GB,Tiverton,Bickleigh,50.858158,-3.512189,1,2,0,0,0,0,11,11,0,0,0,0,FALSE,Early,0.3010299956639812
CA,BC,Spillimacheen,50.866895,-116.322652,1,1,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.3010299956639812
CA,ON,Lasalle,42.23882425,-83.06954575,4,4,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.6989700043360189
DE,UNKNOWN,Helmbrechts,50.231405,11.721575,1,1,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
IT,UNKNOWN,Ziano di Fiemme,46.287028,11.565293,1,1,0,0,0,0,11,11,0,0,0,0,FALSE,Early,0.3010299956639812
NO,UNKNOWN,Langhus,59.773763,10.854747,1,1,0,0,0,0,7,7,0,0,0,0,FALSE,Early,0.3010299956639812
US,MD,Sabillasville,39.64309,-77.489087,2,2,0,0,0,0,3.7,3.35,0,0,0,0,FALSE,Early,0.4771212547196624
GB,County Down,Bangor,54.647366,-5.656311,1,2,0,0,0,0,13,13,0,0,0,0,FALSE,Early,0.3010299956639812
DE,UNKNOWN,Korschenbroich,51.18175216666666,6.547715833333334,6,8,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.8450980400142568
PT,Viseu,Vila Nova do Campo,40.696465,-7.921266,1,2,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.3010299956639812
IT,UNKNOWN,scalea,39.812753,15.789649,1,1,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
GB,Northumberland,Haltwhistle,54.991671999999994,-2.481962,2,3,0,0,0,0,7,5,0,0,0,0,FALSE,Early,0.4771212547196624
US,VA,Deltaville,37.559525,-76.312302,1,1,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.3010299956639812
CH,UNKNOWN,St. Gallen,47.42737233333333,9.376387666666666,3,3,0,0,0,0,11,11,0,0,0,0,FALSE,Early,0.6020599913279624
US,CA,Ladera Heights,33.975763,-118.370947,1,1,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.3010299956639812
CZ,UNKNOWN,Dubenec u Dvora Kralove,50.371982,15.810346,1,1,0,0,0,0,14,14,0,0,0,0,FALSE,Early,0.3010299956639812
CH,UNKNOWN,Flurlingen,47.683857,8.629654,1,2,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
US,Virginia,Colonial Beach,38.240628,-76.962414,1,2,0,0,0,0,16,16,0,0,0,0,FALSE,Early,0.3010299956639812
US,UT,St. George,37.09572305555556,-113.57116655555556,18,40,3,21,0.16666666666666666,0.525,250,3.7,3,2,1,1,FALSE,Early,1.2787536009528289
CH,UNKNOWN,Nax,46.229942,7.437551,1,1,0,0,0,0,11,11,0,0,0,0,FALSE,Early,0.3010299956639812
BG,UNKNOWN,район Витоша,42.667125,23.267916,1,1,0,0,0,0,11,11,0,0,0,0,FALSE,Early,0.3010299956639812
US,MA,Montague,42.60227733333333,-72.54687533333333,3,3,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.6020599913279624
GB,UNKNOWN,Lanchester,54.822543,-1.747203,1,1,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
MY,UNKNOWN,Temerloh,3.443756,102.413109,1,1,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
GB,Hexham,Next to Tourist Information,54.971251,-2.0974,1,3,0,0,0,0,11,11,0,0,0,0,FALSE,Early,0.3010299956639812
US,CA,Kirkwood,38.6838065,-120.0662855,2,2,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.4771212547196624
DK,UNKNOWN,Hobro,56.634493,9.836403,1,2,0,0,0,0,14,14,0,0,0,0,FALSE,Early,0.3010299956639812
BR,Maranhão,Imperatriz,-5.512243,-47.468985000000004,2,2,0,0,0,0,40,40,0,0,0,0,FALSE,Early,0.4771212547196624
SA,alahsaa'a,Al-mubareaz,25.425896,49.57372,1,2,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
US,NY,Keene Valley,44.19156,-73.786713,1,1,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.3010299956639812
US,LA,Avondale,29.887978,-90.193344,1,1,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.3010299956639812
US,RI,Wakefield,41.445567,-71.477168,1,1,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.3010299956639812
IT,Caprino Veronese,23,45.594756,10.807433,1,2,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
CA,QC,Château-Richer,46.992047,-70.987896,1,1,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.3010299956639812
DE,Oberbergischer Kreis,Lindlar,51.019058,7.361465,4,10,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.6989700043360189
DE,Erzgebirgskreis,Olbernhau,50.650051,13.367732,1,2,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
DE,Landkreis Jerichower Land,Burg,52.258216,11.841227,1,2,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
SE,ÖREBRO,LINDESBERG,59.5966461,15.2218669,10,33,1,3,0.1,0.09090909090909093,150,22,1,1,1,1,FALSE,Early,1.0413926851582251
US,NY,East Amherst,43.08364,-78.69553,1,1,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.3010299956639812
US,NJ,Ramsey,41.062633545454545,-74.1283319090909,11,11,1,1,0.09090909090909093,0.09090909090909093,50,3.7,1,0,1,0,FALSE,Early,1.0791812460476249
US,Delaware,Wilmington,39.730777,-75.63351,1,2,0,0,0,0,16,16,0,0,0,0,FALSE,Early,0.3010299956639812
PL,pomorskie,Działowo,53.344064,18.7087405,2,4,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.4771212547196624
IT,Como,Mariano Comense,45.691333,9.18877,1,1,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
AU,Western Australia,Mundrabilla,-31.817575,128.224651,1,1,0,0,0,0,11,11,0,0,0,0,FALSE,Early,0.3010299956639812
PL,pomorskie,Elbląg,54.185642,19.406807,1,2,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
GB,London,Basingdon Way,51.461089,-0.090132,1,1,0,0,0,0,3.5,3.5,0,0,0,0,FALSE,Early,0.3010299956639812
CA,Quebec,West Brome,45.179885,-72.663651,1,8,0,0,0,0,10,10,0,0,0,0,FALSE,Early,0.3010299956639812
HU,UNKNOWN,Szentantalfa,46.908835,17.675076,1,1,0,0,0,0,11,11,0,0,0,0,FALSE,Early,0.3010299956639812
CA,BC,Groundbirch,55.763568,-121.025717,1,1,0,0,0,0,40,40,0,0,0,0,FALSE,Early,0.3010299956639812
CA,NB,Hopewell Cape,45.8225105,-64.57672,2,2,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.4771212547196624
GB,London,Goldsmith Road,51.475483,-0.0675,1,1,0,0,0,0,5.1,5.1,0,0,0,0,FALSE,Early,0.3010299956639812
GB,North Yorkshire,Leyburn,54.31619,-2.187751,1,2,0,0,0,0,3.6,3.6,0,0,0,0,FALSE,Early,0.3010299956639812
ES,Barcelona,Via Laet,41.388003,2.173182,1,4,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
IT,EN,Piazza Armerina,37.374387,14.361871,1,2,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
NO,Vestfold og Telemark,SANDE I VESTFOLD,59.59427728571429,10.226963714285716,7,20,2,10,0.2857142857142857,0.5,100,3.7,2,0,1,0,FALSE,Early,0.9030899869919436
PT,UNKNOWN,São Vicente,32.813642,-17.0143225,4,4,1,1,0.25,0.25,50,22,1,0,1,0,FALSE,Early,0.6989700043360189
GB,London,Adjacent to 1 Arterberry Road,51.413208,-0.224366,1,1,0,0,0,0,5.1,5.1,0,0,0,0,FALSE,Early,0.3010299956639812
FI,Uusimaa,Alikerava,60.394716,25.1095515,2,4,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.4771212547196624
ES,Andalucía,Huétor Vega,37.141053,-3.5693729999999997,2,6,0,0,0,0,22,12.85,0,0,0,0,FALSE,Early,0.4771212547196624
IT,BZ,Mals - Malles,46.685412,10.552972,1,2,0,0,0,0,7.4,7.4,0,0,0,0,FALSE,Early,0.3010299956639812
GB,UNKNOWN,Ixworth,52.2972,0.8323,1,1,0,0,0,0,7,7,0,0,0,0,FALSE,Early,0.3010299956639812
CA,Alberta,Jasper,52.8820665,-118.0787945,2,5,0,0,0,0,10,9,0,0,0,0,FALSE,Early,0.4771212547196624
CH,Distretto di Locarno,Muralto,46.1713665,8.804099,2,4,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.4771212547196624
DE,Landkreis Göttingen,Göttingen,51.538452928571424,9.920666142857144,14,32,4,11,0.2857142857142857,0.34375,50,16.5,4,0,1,0,FALSE,Early,1.1760912590556811
AT,Bezirk Innsbruck-Land,Marktgemeinde Rum,47.277648,11.445927,1,1,0,0,0,0,13.2,13.2,0,0,0,0,FALSE,Early,0.3010299956639812
US,MO,Republic,37.115444,-93.419671,1,1,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.3010299956639812
DE,UNKNOWN,Kalchreuth,49.55362,11.12781,1,1,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
DE,Altenberg,Altenberg,50.764781,13.755268,1,2,0,0,0,0,32,32,0,0,0,0,FALSE,Early,0.3010299956639812
GB,Suffolk,Wangford,52.361396,1.631203,1,1,0,0,0,0,7,7,0,0,0,0,FALSE,Early,0.3010299956639812
NL,UNKNOWN,Voorschoten,52.124241600000005,4.445326400000001,10,12,1,1,0.1,0.08333333333333333,90,11,1,0,1,0,FALSE,Early,1.0413926851582251
DE,Landkreis Wesermarsch,Berne,53.178751,8.557137,1,4,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.3010299956639812
GB,UNKNOWN,Barry,51.405717157894735,-3.269017052631579,19,21,2,3,0.10526315789473684,0.14285714285714285,50,22,2,0,1,0,FALSE,Early,1.3010299956639813
US,RI,South Kingstown,41.44471988888889,-71.49962099999999,9,9,2,2,0.2222222222222222,0.2222222222222222,60,3.7,2,0,1,0,FALSE,Early,1
CZ,okres Hlavní město Praha,Praha 9,50.101192,14.483605,1,1,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
US,OH,Berea,41.3723308,-81.851216,5,5,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.7781512503836436
US,AL,Ashburn,39.003536,-77.497,2,2,0,0,0,0,3,3,0,0,0,0,FALSE,Early,0.4771212547196624
DE,Thüringen,Stockhausen,50.998569,10.354611,1,1,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
ES,Alcobendas,22,40.534219,-3.621385,1,4,0,0,0,0,7.4,7.4,0,0,0,0,FALSE,Early,0.3010299956639812
DE,Region Hannover,Springe OT Bennigsen,52.205562,9.603526,1,2,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
DE,Samtgemeinde Hesel,Hesel,53.3057405,7.593471,2,5,0,0,0,0,22,12.85,0,0,0,0,FALSE,Early,0.4771212547196624
US,NY,Kew Gardens,40.712805,-73.82899499999999,2,2,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.4771212547196624
DE,Landkreis München,Vaterstetten,48.108191,11.770394,1,2,0,0,0,0,11,11,0,0,0,0,FALSE,Early,0.3010299956639812
GB,UNKNOWN,Cambridgeshire,52.6562115,0.125458,2,10,0,0,0,0,7,7,0,0,0,0,FALSE,Early,0.4771212547196624
IN,Kerala,Payyannur,12.157150666666666,75.24184366666667,3,5,0,0,0,0,30,30,0,0,0,0,FALSE,Early,0.6020599913279624
GB,UNKNOWN,Hoylake,53.39450209090909,-3.1758658181818187,11,11,1,1,0.09090909090909093,0.09090909090909093,50,7,1,0,1,0,FALSE,Early,1.0791812460476249
US,NC,Cameron,35.19227,-79.06336,1,1,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.3010299956639812
IT,UNKNOWN,Chienes,46.80938,11.810538,1,1,0,0,0,0,17,17,0,0,0,0,FALSE,Early,0.3010299956639812
IT,UNKNOWN,Giugliano in Campania,40.932585,14.174371,1,2,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
ES,Castile and León,Molinaseca,42.5393205,-6.5213435,2,4,0,0,0,0,22,14.7,0,0,0,0,FALSE,Early,0.4771212547196624
DE,UNKNOWN,Alfter,50.721655,7.025878,1,1,0,0,0,0,11,11,0,0,0,0,FALSE,Early,0.3010299956639812
ES,UNKNOWN,Sitges,41.234657,1.804076,1,4,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
DE,Landkreis Cloppenburg,Bösel,53.00476,7.95395,1,2,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
ID,Jawa Timur,Kabupaten Kediri,-7.813554,112.014198,1,1,0,0,0,0,47,47,0,0,0,0,FALSE,Early,0.3010299956639812
ES,Valencian Community,Dénia,38.83923470588235,0.09743141176470588,17,45,2,3,0.1176470588235294,0.06666666666666667,50,22,2,0,1,0,FALSE,Early,1.255272505103306
AU,WA,Yanchep,-31.54912,115.638584,1,1,0,0,0,0,2.3,2.3,0,0,0,0,FALSE,Early,0.3010299956639812
NL,UNKNOWN,Zeewolde,52.34680325,5.516939499999999,4,4,0,0,0,0,11,11,0,0,0,0,FALSE,Early,0.6989700043360189
DE,UNKNOWN,Tirschenreuth,49.883016,12.3373385,2,2,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.4771212547196624
ME,UNKNOWN,Podgorica,42.4367485,19.2587965,2,5,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.4771212547196624
DE,UNKNOWN,Steinheim,50.3490695,9.38208325,4,4,1,1,0.25,0.25,50,22,1,0,1,0,FALSE,Early,0.6989700043360189
GB,Malton,Langton,54.09479,-0.77755,1,2,0,0,0,0,7,7,0,0,0,0,FALSE,Early,0.3010299956639812
DE,UNKNOWN,Alzenau,50.08423466666667,9.075699666666669,6,6,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.8450980400142568
DE,UNKNOWN,Hofheim am Taunus,50.0839045,8.442583500000001,2,2,0,0,0,0,22,16.5,0,0,0,0,FALSE,Early,0.4771212547196624
NO,UNKNOWN,Sørumsand,59.986326,11.24584,1,1,0,0,0,0,7,7,0,0,0,0,FALSE,Early,0.3010299956639812
NZ,Southland,Tokanui,-46.660963,169.100432,1,1,0,0,0,0,25,25,0,0,0,0,FALSE,Early,0.3010299956639812
US,ME,Winter Harbor,44.3366375,-68.0598385,2,2,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.4771212547196624
GB,Wellingborough,Turnells Mill Lane,52.290458,-0.68391,1,4,0,0,0,0,7,7,0,0,0,0,FALSE,Early,0.3010299956639812
IE,UNKNOWN,Leixlip,53.369322,-6.507016,1,2,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
IT,TN,Aldeno,45.9783555,11.092808,2,4,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.4771212547196624
GB,Scotland,Dornoch,57.894827,-4.05345,1,1,0,0,0,0,6,6,0,0,0,0,FALSE,Early,0.3010299956639812
DE,UNKNOWN,Deuselbach,49.737262,7.083222,1,13,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
IT,UNKNOWN,Jesolo,45.50269,12.6400665,2,2,0,0,0,0,22,18,0,0,0,0,FALSE,Early,0.4771212547196624
DE,UNKNOWN,Massbach,50.184049,10.281882,1,1,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
GB,Dingwall,Unknown City,57.657867,-4.175886,1,2,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
FR,Oise,Quesmy,49.635238,3.064695,1,2,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
US,NY,Claverack-Red Mills,42.22297,-73.73554,1,1,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.3010299956639812
GB,London,Crampton Street,51.489252,-0.098854,1,1,0,0,0,0,3.5,3.5,0,0,0,0,FALSE,Early,0.3010299956639812
IT,TN,Daiano,46.298732,11.446363,1,2,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
US,IL,Brookfield,41.829634,-87.833424,1,1,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.3010299956639812
GB,London,Greenwich Peninsula,51.494449,0.018279,1,6,0,0,0,0,7,7,0,0,0,0,FALSE,Early,0.3010299956639812
US,NY,Waverly,42.003177,-76.524567,1,1,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.3010299956639812
ES,Alcantára,sn,39.720461,-6.879159,1,2,0,0,0,0,11,11,0,0,0,0,FALSE,Early,0.3010299956639812
US,WI,BLACK RIVER FALLS,44.293857,-90.823523,1,1,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.3010299956639812
CA,ON,St. Marys,43.257138,-81.14878433333332,3,3,0,0,0,0,40,16,0,0,0,0,FALSE,Early,0.6020599913279624
AU,South Australia,Penneshaw,-35.718295,137.938553,1,1,0,0,0,0,6.6,6.6,0,0,0,0,FALSE,Early,0.3010299956639812
GB,Woolacombe,Sandy Lane,51.17348,-4.20625,1,1,0,0,0,0,7,7,0,0,0,0,FALSE,Early,0.3010299956639812
NO,UNKNOWN,Bygstad,61.363807,5.729274,1,1,0,0,0,0,17,17,0,0,0,0,FALSE,Early,0.3010299956639812
IS,UNKNOWN,Snæfellsbæ,64.841402,-23.214133,1,1,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
CH,Basel-Landschaft,Pratteln,47.525538,7.693126,1,2,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
CA,AB,Barrhead,54.122805,-114.400216,1,1,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.3010299956639812
IT,Varese,Uboldo,45.602573,8.999977,1,1,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
AU,Queensland,Mutarnee,-18.947773,146.279987,1,2,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
US,NJ,Clifton,40.84507711111112,-74.16175722222222,9,14,2,7,0.2222222222222222,0.5,150,3.7,2,1,1,1,FALSE,Early,1
US,LA,Marksville,31.106643,-92.062378,1,1,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.3010299956639812
IT,Emilia-Romagna,Travo,44.862554,9.543157,1,1,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
IE,Co. Wexford,Unknown City,52.356110375,-6.53004975,8,26,1,2,0.125,0.07692307692307693,60,22,1,0,1,0,FALSE,Early,0.9542425094393248
ES,Catalonia,Monistrol de Montserrat,41.594315,1.840611,1,2,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
DE,Wöllstein,Siefersheim,49.796582,7.958393,1,2,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
DE,Verwaltungsgemeinschaft Gerabronn,Gerabronn,49.255694,9.922529,1,1,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.3010299956639812
SK,UNKNOWN,Besenova,49.099612,19.444764,1,1,0,0,0,0,14,14,0,0,0,0,FALSE,Early,0.3010299956639812
DE,UNKNOWN,Rot an der Rot,47.9843375,9.9856285,2,2,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.4771212547196624
MX,Quintana Roo,Akumal - Xpu-Ha,20.476721,-87.258458,1,1,0,0,0,0,11,11,0,0,0,0,FALSE,Early,0.3010299956639812
DE,UNKNOWN,Nobitz,50.980534,12.483565,1,1,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
US,HI,Waimea,20.664510833333335,-157.027422,6,6,1,1,0.16666666666666666,0.16666666666666666,50,3.7,1,0,1,0,FALSE,Early,0.8450980400142568
PT,Évora,Mora,38.945962,-8.16393,1,2,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
DE,Samtgemeinde Harsefeld,Bargstedt,53.46113,9.46127,1,0,0,0,0,NA,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
DE,UNKNOWN,Bad Laer,52.1137,8.06359,1,3,0,0,0,0,2.3,2.3,0,0,0,0,FALSE,Early,0.3010299956639812
GB,UNKNOWN,Cranborne,50.919672,-1.922714,1,1,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
GB,London,Belgrave Square,51.49802,-0.15474,1,2,0,0,0,0,7,7,0,0,0,0,FALSE,Early,0.3010299956639812
MX,Estado de Mexico,Coacalco de Berriozabal,19.631869,-99.125583,1,2,0,0,0,0,30,30,0,0,0,0,FALSE,Early,0.3010299956639812
US,ME,Orland,44.570674,-68.763742,1,1,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.3010299956639812
US,PA,Waymart,41.564111,-75.421049,1,1,0,0,0,0,1.9,1.9,0,0,0,0,FALSE,Early,0.3010299956639812
DE,UNKNOWN,Medlingen,48.56761,10.317162,1,1,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
AU,New South Wales,Cowra,-33.835625,148.681867,1,2,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
DE,UNKNOWN,Aschafenburg,49.976626,9.14389,1,1,0,0,0,0,11,11,0,0,0,0,FALSE,Early,0.3010299956639812
DE,UNKNOWN,Rhaunen,49.864733,7.345131,1,1,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
SE,UNKNOWN,Vallsta,61.540819,16.368834,1,3,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
DE,Landkreis Esslingen,Bernhausen,48.676221,9.227267,1,1,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
NL,Noord Holland,Almere,52.361916,5.237748,1,1,0,0,0,0,11,11,0,0,0,0,FALSE,Early,0.3010299956639812
IT,BR,San Michele Salentino,40.632875000000006,17.632799666666667,3,6,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.6020599913279624
DE,UNKNOWN,Hainichen,50.9674,13.1198,1,1,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
AU,WA,Fremantle,-32.061408,115.76155066666666,3,4,0,0,0,0,22,12.9,0,0,0,0,FALSE,Early,0.6020599913279624
DK,Hovedstaden,FREDERIKSBERG C,55.679055,12.555157,1,4,0,0,0,0,11,11,0,0,0,0,FALSE,Early,0.3010299956639812
US,MD,Church Creek,38.447864,-76.138434,1,1,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.3010299956639812
DE,UNKNOWN,Brilon,51.3992175,8.57346,4,4,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.6989700043360189
AT,UNKNOWN,Dornbirn,47.412277,9.714029,1,2,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
PT,Porto,Fânzeres e São Pedro da Cova,41.168709,-8.542212,1,2,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
NZ,Northland,Omapere,-35.535472,173.386695,1,2,0,0,0,0,6,6,0,0,0,0,FALSE,Early,0.3010299956639812
GB,Lincolnshire,Skegness,53.1414835,0.330231,2,4,0,0,0,0,22,14.5,0,0,0,0,FALSE,Early,0.4771212547196624
MX,Jalisco,Tapalpa,19.962878,-103.746117,1,2,0,0,0,0,18,18,0,0,0,0,FALSE,Early,0.3010299956639812
ES,Castile-La Mancha,Cazalegas,39.9782444,-4.7373316,5,9,0,0,0,0,43,22,0,0,0,0,FALSE,Early,0.7781512503836436
